"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Mustang Mach-E",2,-2.70712963203062,2.2250099015385,9,11,2,1,7,30,5,2,1,3,1,0,2,1,NA,NA,NA,428,36,NA,1,NA,66,794500,23,2,3,3,3,3,2,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,2,2,2,4
"Mustang Mach-E",2,-2.69137027118301,1.68614011777585,3,15,6,2,1,13,8,2,2,4,9,0,2,1,0,3000,18000,750,NA,72,3,43000,37,NA,23,2,4,3,3,2,3,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,3,4,2,2
"Bronco",2,-1.47024883359313,2.29697301563171,10,13,2,1,NA,12,NA,NA,NA,NA,31,NA,NA,2,52,NA,45000,800,NA,72,NA,65000,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-3.50358715283061,0.2965536732027,13,11,5,1,2,14,6,2,1,22,5,0,2,2,0,500,25900,450,NA,72,1,54873,37,NA,1,2,4,4,3,4,3,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,2,2,1,2
"Bronco",2,0.0978738347942869,1.0318159493293,13,16,4,1,6,23,10,1,4,5,42,0,1,NA,NA,NA,22000,NA,NA,NA,NA,47000,47,NA,10,2,3,3,4,3,2,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,2,3,2,2
"Mustang Mach-E",2,-0.216655151297252,2.16294282933993,6,15,1,2,11,11,7,2,2,3,9,1,2,NA,0,10000,60000,428,NA,72,1,45000,37,NA,6,2,2,4,3,2,2,2,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,2,4
"Mustang Mach-E",2,-3.804467767045,-0.0372733515727919,7,11,1,1,7,16,5,2,1,3,4,0,2,1,0,5000,100,650,NA,72,1,50000,51,NA,1,2,2,4,4,4,1,1,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,1,1,1,2
"Bronco",2,-0.031290346549824,1.39894254766057,9,12,2,2,NA,20,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,-0.857527098765653,2.82213093356613,5,14,1,1,NA,14,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-0.187512781300105,2.45214850699803,5,16,1,1,11,29,1,2,1,23,9,2,2,1,0,NA,13000,424,NA,72,1,52000,51,NA,NA,2,3,3,2,2,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,2,2,3,3
"Bronco",2,4.82836800383519,1.42154624742575,7,11,2,1,3,28,3,2,1,11,20,2,2,NA,59,8000,NA,1086,NA,60,1,58000,49,NA,33,2,3,3,4,3,2,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,2,2,2
"Mustang Mach-E",2,0.0212777562690303,1.58981015645988,9,16,2,1,NA,20,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,537,36,NA,1,NA,53,NA,NA,2,4,2,3,3,3,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,2,3,1,4
"Mustang Mach-E",2,-3.97217159846302,0.878948274051641,6,16,1,1,4,28,1,2,1,3,9,2,2,1,0,NA,NA,657,NA,72,1,47290,13,NA,24,2,3,4,4,3,3,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,1,3,2,4
"Mustang Mach-E",2,-3.89900410103382,0.0710565031437811,8,11,2,2,NA,28,NA,NA,NA,NA,21,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,66,780300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,-0.329721392427232,2.16214189653646,8,11,2,2,NA,20,NA,NA,NA,NA,39,NA,NA,1,NA,10000,NA,NA,NA,NA,1,59000,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",1,2.37759573391912,-10.7212388367505,5,11,1,1,6,20,4,1,1,3,4,0,2,1,0,5000,NA,858,NA,NA,1,61000,82,NA,25,2,4,4,4,4,4,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,4,4,4,4
"Bronco",2,-1.92846126708169,2.18828557400728,8,11,2,1,2,16,5,2,1,12,9,0,2,2,NA,NA,NA,550,42,NA,1,NA,1,NA,33,2,4,4,3,4,1,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,3,3,4,3
"Bronco",2,-2.26499324253692,1.28432038094272,10,15,3,1,NA,20,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-3.9288432899387,0.230742479358912,6,16,1,1,3,23,4,3,1,5,12,0,1,1,0,NA,18000,450,NA,60,1,50400,30,772005,13,2,4,4,4,3,1,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,4,1,1
"Mustang Mach-E",2,-3.09062556696823,0.931068136995541,12,11,4,1,3,20,6,3,1,22,36,0,1,1,0,6000,1000,670,NA,72,1,53000,23,NA,23,2,3,4,4,4,4,1,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,4,1,2
"Mustang Mach-E",2,-3.69814883081413,0.831552466089987,8,11,2,1,3,31,2,2,1,10,1,1,2,1,0,NA,14000,489,NA,72,1,49000,12,NA,33,2,3,3,4,3,2,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,2,3,2
"Mustang Mach-E",2,-3.33158477392998,0.498881148314904,8,11,2,2,NA,28,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-3.38459276763732,1.70797596905732,10,13,3,1,NA,16,NA,NA,NA,NA,28,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,-1.07768790615579,2.55721432637826,11,16,4,1,NA,20,NA,NA,NA,NA,36,NA,NA,1,NA,NA,35000,NA,NA,NA,NA,64000,22,NA,NA,2,4,3,4,4,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,4,1,2,1,2
"Bronco",2,-1.05394764732012,2.49833376532859,13,15,4,1,NA,20,NA,NA,NA,NA,25,NA,NA,1,NA,NA,6000,NA,NA,NA,NA,43000,47,451900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,-2.29339526865153,-1.12554575992052,6,16,1,2,NA,16,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-2.65527613272001,2.57484631582444,6,13,1,1,6,13,2,2,1,14,43,2,2,1,78,NA,NA,1017,NA,84,3,44000,30,NA,23,2,4,4,3,3,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,4,4,2
"Bronco",2,-1.59555751948771,2.30480448440675,11,16,3,2,1,13,10,3,3,22,32,0,1,1,43,10000,29000,654,NA,60,1,75000,38,NA,1,2,1,4,4,3,3,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,3,3,3,2
"Bronco",2,-1.99174142123831,-0.243741525999237,6,16,1,2,1,15,3,3,1,9,41,1,2,1,59,893,3348,1010,NA,60,1,69875,1,NA,25,2,4,4,4,4,3,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,1,1,1,4
"Bronco",2,-2.32717324296255,0.0380893750965003,9,16,2,1,2,29,5,2,1,5,32,0,1,1,66,5000,24000,775,NA,84,1,52000,23,NA,10,2,3,3,4,3,2,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,2,3,1
"Bronco",2,5.02654796688516,1.54686303564025,12,14,4,1,NA,27,NA,NA,NA,NA,13,NA,NA,1,0,35000,NA,NA,NA,3,1,49000,23,NA,NA,2,3,4,4,4,3,2,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,2,2,3
"Mustang Mach-E",2,-1.87581781326145,2.67408059071832,7,11,1,2,NA,20,5,2,1,11,21,0,2,1,0,NA,12000,675,NA,60,1,60000,4,NA,33,2,3,2,3,3,4,2,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,3,3,2,4
"Mustang Mach-E",2,-2.94721532947831,2.53916383257344,6,12,1,1,NA,28,9,2,2,14,36,0,2,1,0,500,27000,450,NA,72,1,60000,30,NA,1,2,3,3,3,3,3,3,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,3,3
"Mustang Mach-E",2,-3.62086254789005,0.729104606234662,9,13,2,1,1,14,3,3,1,14,46,1,2,1,19,3000,26000,300,NA,84,1,52000,30,NA,24,2,4,3,4,4,2,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,3,4,3,3
"Mustang Mach-E",2,-2.55740033447156,2.66968937088466,6,16,1,2,NA,15,NA,NA,NA,NA,37,NA,NA,2,NA,NA,NA,550,36,NA,1,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,5.11767266976702,0.89164166403274,9,11,2,2,7,13,7,2,3,10,10,1,2,1,NA,NA,NA,NA,NA,NA,NA,44000,1,NA,1,2,4,4,4,4,3,3,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,3,3,2,4
"Bronco",2,5.19400627738791,1.04793619960296,10,11,2,2,NA,10,7,1,3,22,2,1,2,NA,39,7500,NA,1600,NA,36,1,55000,54,NA,1,2,3,4,4,3,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,3,3
"Mustang Mach-E",2,-1.44764332959176,-0.0334325351829341,11,13,4,1,11,16,1,2,1,7,9,4,2,1,0,15000,14000,439,NA,72,1,54000,10,779900,33,2,4,4,4,4,4,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,4,4,4,4
"Mustang Mach-E",2,-3.59708420905662,1.07088429320109,5,11,1,1,1,16,4,1,1,23,4,0,2,2,NA,NA,NA,423,36,NA,1,NA,41,NA,23,2,3,3,4,3,4,1,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,4,2,2,3
"Mustang Mach-E",2,-2.55073026000511,2.78552608136086,6,15,1,1,7,15,1,2,1,3,22,1,2,1,NA,NA,NA,490,36,NA,2,NA,12,949994,23,2,1,1,1,1,1,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,1,1,1
"Bronco",2,-0.506519227411766,2.50001913545386,13,13,4,1,NA,26,NA,NA,NA,NA,37,NA,NA,1,0,NA,37500,491,NA,48,1,55250,13,NA,NA,2,4,4,4,3,3,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,3,4,3,4
"Bronco",2,-1.2069892959306,2.77233215825653,8,15,2,1,NA,11,NA,NA,NA,NA,44,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,4.42009736374413,-0.156357814996162,4,11,6,1,1,15,4,2,1,19,29,0,2,1,NA,NA,NA,NA,NA,NA,1,59000,23,325750,10,9,4,4,4,3,2,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,2,1,2,2
"Bronco",2,3.769927025568,0.957529543556088,8,15,2,2,11,13,5,1,1,12,42,0,2,1,39,4000,NA,760,NA,84,2,41000,83,NA,32,2,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,2,3,3,2
"Mustang Mach-E",2,-3.32859921142936,-0.0802552939676857,7,16,1,2,NA,20,3,2,1,12,4,1,2,2,NA,NA,NA,353,36,NA,1,NA,11,211860,28,2,4,4,4,4,2,1,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,1,1,1,3
"Mustang Mach-E",2,-3.19069185318894,0.260914841986861,10,16,2,1,3,15,6,2,1,22,1,0,1,1,NA,NA,19000,NA,NA,NA,NA,50000,66,211860,33,2,4,4,4,4,4,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,4,1,1
"Mustang Mach-E",2,4.62216919264769,0.529103013959145,6,16,1,1,1,14,2,2,1,14,42,2,2,1,0,NA,NA,600,NA,72,2,46000,66,471300,24,2,4,4,4,3,2,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,1,3,1,3
"Bronco",2,-0.48485295224626,2.29186309302756,12,12,4,1,7,15,6,3,1,22,36,0,1,1,39,8000,25000,720,NA,48,1,58000,40,NA,23,2,4,4,4,4,2,1,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,4,2,2
"Bronco",2,-2.4703818160708,0.4162165749076,8,11,2,2,3,20,5,2,1,23,34,0,1,NA,NA,NA,19000,NA,NA,NA,NA,70000,1,NA,32,2,2,3,3,3,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,4,2,1,1
"Mustang Mach-E",2,4.40223086692716,0.509380436599052,7,11,1,2,3,29,5,2,1,12,22,0,2,2,NA,NA,NA,557,36,NA,1,NA,41,NA,6,2,3,3,3,4,2,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,2
"Mustang Mach-E",2,3.86773856559874,0.680876392249371,5,16,1,2,2,16,2,1,1,12,42,2,2,NA,0,8000,NA,712,NA,72,1,59317,82,NA,32,2,3,3,3,3,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,2,3
"Mustang Mach-E",2,-3.15795437933632,2.28350601863916,9,15,2,1,NA,23,NA,NA,NA,NA,4,NA,NA,1,0,5000,2500,559,NA,72,1,39000,82,NA,NA,NA,4,3,3,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,4,1,3,2,4
"Mustang Mach-E",2,3.85131740686832,0.633350892173485,6,15,1,1,2,16,2,2,1,8,27,2,2,2,NA,NA,NA,475,36,NA,1,NA,4,211860,23,2,3,3,4,3,3,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,1,3
"Bronco",1,3.18729021288412,-10.9316498894907,9,16,2,2,NA,11,10,2,2,22,21,0,2,2,NA,NA,NA,750,48,NA,1,NA,30,NA,33,2,3,3,3,3,3,1,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,3,2,3,2
"Bronco",2,-2.93971857871329,-0.538482380083503,9,13,2,2,NA,27,NA,NA,NA,NA,22,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-3.98675463574897,-0.442256789164114,9,16,2,1,NA,11,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",1,2.89537863488276,-11.2070733433568,9,15,2,1,6,14,5,2,1,5,4,0,1,1,NA,NA,NA,368,24,NA,1,NA,81,213650,23,2,4,3,3,3,3,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,2,3,2,4
"Bronco",2,-1.26721127617039,2.03693402889798,6,16,1,1,NA,16,NA,NA,NA,NA,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-2.89841532580335,1.88549668256177,10,13,3,1,NA,16,6,2,1,9,4,0,1,1,0,18000,NA,410,NA,72,2,40000,81,NA,16,2,2,3,3,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,3,2
"Bronco",1,2.68397805119607,-10.629967960094,10,NA,3,NA,NA,NA,10,3,3,22,34,0,1,NA,58,20000,2700,599,NA,64,1,53000,81,NA,7,2,3,4,4,4,1,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,4,3,2
"Bronco",2,-1.27826046220411,3.07621790746384,5,16,1,1,7,14,1,2,1,5,32,3,2,1,59,NA,11000,975,NA,60,1,70492,92,NA,1,2,4,3,3,3,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,1,4,1,1
"Bronco",2,-3.04781334245599,-0.687460389401917,11,14,4,1,NA,15,NA,NA,NA,NA,35,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,-1.33170889212086,2.74629200398445,5,16,1,1,3,16,4,3,1,1,24,0,2,1,42,12000,35000,600,NA,60,1,55000,92,NA,23,2,3,3,4,4,3,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,3,3,4,4
"Mustang Mach-E",2,-3.03707430376413,1.7889194340668,12,11,4,1,NA,16,NA,NA,NA,NA,20,NA,NA,2,NA,NA,NA,330,36,NA,1,NA,37,949994,NA,NA,3,3,3,3,3,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,3,1,2
"Mustang Mach-E",2,-3.26900170333312,0.202472223434133,3,11,6,2,NA,14,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-2.46290766407825,2.38476068903506,6,11,1,1,3,31,4,2,1,23,5,0,2,1,0,4500,6700,590,NA,72,1,50478,23,NA,23,2,4,3,3,3,2,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,3,3,2,2
"Mustang Mach-E",2,4.2283854683497,0.777275723266641,11,11,3,1,1,31,6,2,1,22,16,0,1,1,NA,NA,NA,NA,NA,NA,NA,49500,53,NA,13,2,4,3,3,3,4,1,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,3,2,1,3
"Mustang Mach-E",2,-3.31658221349479,2.06646067892843,5,16,1,2,1,23,1,2,1,2,4,3,2,2,NA,NA,NA,NA,36,NA,1,NA,1,NA,1,2,3,3,3,4,3,3,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,2,2,2
"Mustang Mach-E",2,-4.11993803192372,-0.449198306474648,7,16,2,2,NA,23,NA,NA,NA,NA,29,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,12,949994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",1,3.0630002019201,-10.8404428552264,12,11,4,1,1,14,10,2,3,22,32,0,1,NA,NA,NA,NA,553,36,NA,1,NA,54,NA,1,2,4,4,4,4,4,1,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,4,3,1,2
"Mustang Mach-E",2,-3.70837270704387,-0.364596038863398,6,11,1,2,NA,20,2,2,1,12,21,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,54,949994,9,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Mustang Mach-E",2,-3.99763603731933,0.250308035961481,6,16,1,1,7,15,2,3,1,3,40,2,2,2,NA,NA,NA,235,24,NA,1,NA,81,NA,NA,2,3,4,4,3,4,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,2,3,3,2
"Bronco",2,-1.16528032221663,2.82778842056358,8,11,2,1,2,32,3,2,1,2,32,1,2,2,NA,NA,NA,589,36,NA,1,NA,12,NA,13,2,3,3,4,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,3,2,3,2
"Mustang Mach-E",1,2.52021325451163,-10.8476322901419,8,15,2,1,2,14,5,1,1,3,4,0,2,1,19,1000,7500,732,NA,72,2,38000,51,780300,27,2,3,3,3,3,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,4,3
"Bronco",2,-0.625254925981915,2.93588444822996,8,11,2,2,7,14,5,3,1,12,37,0,2,1,NA,NA,500,NA,NA,NA,NA,50000,1,NA,NA,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"Mustang Mach-E",2,0.199377576605108,3.03568105874841,12,11,4,1,NA,12,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",2,-2.66910321670947,1.87577803129033,12,11,4,1,NA,20,6,3,1,22,2,0,2,1,0,6000,4500,724,NA,72,1,52000,41,NA,23,2,3,3,3,3,4,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,3,2
